"","SUMLEV","STATE","COUNTY","TRACT","PUMA","CenTrN","GEOID10","AFFGEOID10","CLASS","HUPACLEVEL","HUPAC","DIS","CDF","Range0","Range1"
"5948",140,24,47,950000,1400,1190,"24047950000","1400000US24047950000",2,"X6to17",82,0.0764925373134328,0.124067164179104,0.0475747033582089,0.124067184701493
"5949",140,24,47,950000,1400,1190,"24047950000","1400000US24047950000",3,"Und6and6to17",22,0.0205223880597015,0.144589552238806,0.124067184701493,0.144590407649254
"5950",140,24,47,950000,1400,1190,"24047950000","1400000US24047950000",4,"NoChild",917,0.855410447761194,1,0.144590407649254,1
"5951",140,24,47,950100,1400,1191,"24047950100","1400000US24047950100",0,"Total",973,0,0,0,0
"5952",140,24,47,950100,1400,1191,"24047950100","1400000US24047950100",1,"Under6",28,0.0287769784172662,0.0287769784172662,0,0.0287770421377184
"5953",140,24,47,950100,1400,1191,"24047950100","1400000US24047950100",2,"X6to17",62,0.0637204522096608,0.0924974306269271,0.0287770421377184,0.0924974388489209
"5954",140,24,47,950100,1400,1191,"24047950100","1400000US24047950100",3,"Und6and6to17",8,0.00822199383350463,0.100719424460432,0.0924974388489209,0.100720323741007
"5955",140,24,47,950100,1400,1191,"24047950100","1400000US24047950100",4,"NoChild",875,0.899280575539568,1,0.100720323741007,1
"5956",140,24,47,950300,1400,1192,"24047950300","1400000US24047950300",0,"Total",1807,0,0,0,0
"5957",140,24,47,950300,1400,1192,"24047950300","1400000US24047950300",1,"Under6",48,0.0265633646928611,0.0265633646928611,0,0.0265634239070283
"5958",140,24,47,950300,1400,1192,"24047950300","1400000US24047950300",2,"X6to17",107,0.0592141671278362,0.0857775318206973,0.0265634239070283,0.0857775423353624
"5959",140,24,47,950300,1400,1192,"24047950300","1400000US24047950300",3,"Und6and6to17",19,0.0105146651909242,0.0962921970116215,0.0857775423353624,0.0962931007194245
"5960",140,24,47,950300,1400,1192,"24047950300","1400000US24047950300",4,"NoChild",1633,0.903707802988378,1,0.0962931007194245,1
"5961",140,24,47,950400,1400,1193,"24047950400","1400000US24047950400",0,"Total",1155,0,0,0,0
"5962",140,24,47,950400,1400,1193,"24047950400","1400000US24047950400",1,"Under6",66,0.0571428571428571,0.0571428571428572,0,0.0571430909090909
"5963",140,24,47,950400,1400,1193,"24047950400","1400000US24047950400",2,"X6to17",270,0.233766233766234,0.290909090909091,0.0571430909090909,0.290909146320346
"5964",140,24,47,950400,1400,1193,"24047950400","1400000US24047950400",3,"Und6and6to17",64,0.0554112554112554,0.346320346320346,0.290909146320346,0.346321
"5965",140,24,47,950400,1400,1193,"24047950400","1400000US24047950400",4,"NoChild",755,0.653679653679654,1,0.346321,1
"5966",140,24,47,950600,1400,1194,"24047950600","1400000US24047950600",0,"Total",1418,0,0,0,0
"5967",140,24,47,950600,1400,1194,"24047950600","1400000US24047950600",1,"Under6",46,0.0324400564174894,0.0324400564174894,0,0.032440162200282
"5968",140,24,47,950600,1400,1194,"24047950600","1400000US24047950600",2,"X6to17",150,0.105782792665726,0.138222849083216,0.032440162200282,0.138222881523272
"5969",140,24,47,950600,1400,1194,"24047950600","1400000US24047950600",3,"Und6and6to17",46,0.0324400564174894,0.170662905500705,0.138222881523272,0.1706637348378
"5970",140,24,47,950600,1400,1194,"24047950600","1400000US24047950600",4,"NoChild",1176,0.829337094499295,1,0.1706637348378,1
"5971",140,24,47,950700,1400,1195,"24047950700","1400000US24047950700",0,"Total",1115,0,0,0,0
"5972",140,24,47,950700,1400,1195,"24047950700","1400000US24047950700",1,"Under6",33,0.0295964125560538,0.0295964125560537,0,0.029596526457399
"5973",140,24,47,950700,1400,1195,"24047950700","1400000US24047950700",2,"X6to17",127,0.11390134529148,0.143497757847534,0.029596526457399,0.143497787443946
"5974",140,24,47,950700,1400,1195,"24047950700","1400000US24047950700",3,"Und6and6to17",33,0.0295964125560538,0.173094170403588,0.143497787443946,0.173094997309417
"5975",140,24,47,950700,1400,1195,"24047950700","1400000US24047950700",4,"NoChild",922,0.826905829596413,1,0.173094997309417,1
"5976",140,24,47,950800,1400,1196,"24047950800","1400000US24047950800",0,"Total",2131,0,0,0,0
"5977",140,24,47,950800,1400,1196,"24047950800","1400000US24047950800",1,"Under6",116,0.0544345377756922,0.0544345377756921,0,0.0544347428437352
"5978",140,24,47,950800,1400,1196,"24047950800","1400000US24047950800",2,"X6to17",437,0.20506804317222,0.259502580947912,0.0544347428437352,0.259502633505396
"5979",140,24,47,950800,1400,1196,"24047950800","1400000US24047950800",3,"Und6and6to17",112,0.0525574847489442,0.312060065696856,0.259502633505396,0.31206075363679
"5980",140,24,47,950800,1400,1196,"24047950800","1400000US24047950800",4,"NoChild",1466,0.687939934303144,1,0.31206075363679,1
"5981",140,24,47,950900,1400,1197,"24047950900","1400000US24047950900",0,"Total",817,0,0,0,0
"5982",140,24,47,950900,1400,1197,"24047950900","1400000US24047950900",1,"Under6",56,0.0685434516523868,0.0685434516523868,0,0.0685436462668299
"5983",140,24,47,950900,1400,1197,"24047950900","1400000US24047950900",2,"X6to17",159,0.194614443084455,0.263157894736842,0.0685436462668299,0.263157931456548
"5984",140,24,47,950900,1400,1197,"24047950900","1400000US24047950900",3,"Und6and6to17",30,0.0367197062423501,0.299877600979192,0.263157931456548,0.299878301101591
"5985",140,24,47,950900,1400,1197,"24047950900","1400000US24047950900",4,"NoChild",572,0.700122399020808,1,0.299878301101591,1
"5986",140,24,47,951000,1400,1198,"24047951000","1400000US24047951000",0,"Total",1678,0,0,0,0
"5987",140,24,47,951000,1400,1198,"24047951000","1400000US24047951000",1,"Under6",157,0.0935637663885578,0.0935637663885578,0,0.0935639547079857
"5988",140,24,47,951000,1400,1198,"24047951000","1400000US24047951000",2,"X6to17",316,0.188319427890346,0.281883194278904,0.0935639547079857,0.281883276519666
"5989",140,24,47,951000,1400,1198,"24047951000","1400000US24047951000",3,"Und6and6to17",138,0.0822407628128725,0.364123957091776,0.281883276519666,0.364124592967819
"5990",140,24,47,951000,1400,1198,"24047951000","1400000US24047951000",4,"NoChild",1067,0.635876042908224,1,0.364124592967819,1
"5991",140,24,47,951100,1400,1199,"24047951100","1400000US24047951100",0,"Total",3041,0,0,0,0
"5992",140,24,47,951100,1400,1199,"24047951100","1400000US24047951100",1,"Under6",108,0.0355146333442946,0.0355146333442946,0,0.0355147349556067
"5993",140,24,47,951100,1400,1199,"24047951100","1400000US24047951100",2,"X6to17",309,0.101611312068399,0.137125945412693,0.0355147349556067,0.137125974350543
"5994",140,24,47,951100,1400,1199,"24047951100","1400000US24047951100",3,"Und6and6to17",88,0.0289378493916475,0.166063794804341,0.137125974350543,0.166064628740546
"5995",140,24,47,951100,1400,1199,"24047951100","1400000US24047951100",4,"NoChild",2536,0.833936205195659,1,0.166064628740546,1
"5996",140,24,47,951200,1400,1200,"24047951200","1400000US24047951200",0,"Total",1248,0,0,0,0
"5997",140,24,47,951200,1400,1200,"24047951200","1400000US24047951200",1,"Under6",55,0.0440705128205128,0.0440705128205128,0,0.0440706939102564
"5998",140,24,47,951200,1400,1200,"24047951200","1400000US24047951200",2,"X6to17",226,0.181089743589744,0.225160256410256,0.0440706939102564,0.225160313301282
"5999",140,24,47,951200,1400,1200,"24047951200","1400000US24047951200",3,"Und6and6to17",71,0.0568910256410256,0.282051282051282,0.225160313301282,0.282052
"6000",140,24,47,951200,1400,1200,"24047951200","1400000US24047951200",4,"NoChild",896,0.717948717948718,1,0.282052,1
"6001",140,24,47,951300,1400,1201,"24047951300","1400000US24047951300",0,"Total",1018,0,0,0,0
"6002",140,24,47,951300,1400,1201,"24047951300","1400000US24047951300",1,"Under6",65,0.0638506876227898,0.0638506876227898,0,0.0638508722986248
"6003",140,24,47,951300,1400,1201,"24047951300","1400000US24047951300",2,"X6to17",188,0.18467583497053,0.24852652259332,0.0638508722986248,0.248526589390963
"6004",140,24,47,951300,1400,1201,"24047951300","1400000US24047951300",3,"Und6and6to17",68,0.0667976424361493,0.31532416502947,0.248526589390963,0.315324849705305
"6005",140,24,47,951300,1400,1201,"24047951300","1400000US24047951300",4,"NoChild",697,0.68467583497053,1,0.315324849705305,1
"6006",140,24,47,951400,1400,1202,"24047951400","1400000US24047951400",0,"Total",1339,0,0,0,0
"6007",140,24,47,951400,1400,1202,"24047951400","1400000US24047951400",1,"Under6",85,0.0634802091112771,0.0634802091112772,0,0.0634803995519045
"6008",140,24,47,951400,1400,1202,"24047951400","1400000US24047951400",2,"X6to17",255,0.190440627333831,0.253920836445108,0.0634803995519045,0.253920883495146
"6009",140,24,47,951400,1400,1202,"24047951400","1400000US24047951400",3,"Und6and6to17",63,0.0470500373412995,0.300970873786408,0.253920883495146,0.300971572815534
"6010",140,24,47,951400,1400,1202,"24047951400","1400000US24047951400",4,"NoChild",936,0.699029126213592,1,0.300971572815534,1
"6011",140,24,47,951500,1400,1203,"24047951500","1400000US24047951500",0,"Total",1949,0,0,0,0
"6012",140,24,47,951500,1400,1203,"24047951500","1400000US24047951500",1,"Under6",149,0.0764494612621857,0.0764494612621858,0,0.0764496711133915
"6013",140,24,47,951500,1400,1203,"24047951500","1400000US24047951500",2,"X6to17",409,0.209851205746537,0.286300667008722,0.0764496711133915,0.286300744997435
"6014",140,24,47,951500,1400,1203,"24047951500","1400000US24047951500",3,"Und6and6to17",152,0.0779887121600821,0.364289379168804,0.286300744997435,0.364290014879425
"6015",140,24,47,951500,1400,1203,"24047951500","1400000US24047951500",4,"NoChild",1239,0.635710620831195,1,0.364290014879425,1
"6016",140,24,47,951700,1400,1204,"24047951700","1400000US24047951700",0,"Total",1468,0,0,0,0
"6017",140,24,47,951700,1400,1204,"24047951700","1400000US24047951700",1,"Under6",67,0.0456403269754768,0.0456403269754768,0,0.045640454359673
"6018",140,24,47,951700,1400,1204,"24047951700","1400000US24047951700",2,"X6to17",187,0.127384196185286,0.173024523160763,0.045640454359673,0.173024553133515
"6019",140,24,47,951700,1400,1204,"24047951700","1400000US24047951700",3,"Und6and6to17",44,0.0299727520435967,0.20299727520436,0.173024553133515,0.202998072207084
"6020",140,24,47,951700,1400,1204,"24047951700","1400000US24047951700",4,"NoChild",1170,0.79700272479564,1,0.202998072207084,1
"6021",140,24,47,980000,1400,1205,"24047980000","1400000US24047980000",0,"Total",0,0,0,0,0
"6022",140,24,47,980000,1400,1205,"24047980000","1400000US24047980000",1,"Under6",0,0,0,0,0
"6023",140,24,47,980000,1400,1205,"24047980000","1400000US24047980000",2,"X6to17",0,0,0,0,0
"6024",140,24,47,980000,1400,1205,"24047980000","1400000US24047980000",3,"Und6and6to17",0,0,0,0,0
"6025",140,24,47,980000,1400,1205,"24047980000","1400000US24047980000",4,"NoChild",0,0,0,0,1
"6026",140,24,47,990000,0,1206,"24047990000","1400000US24047990000",0,"Total",0,0,0,0,0
"6027",140,24,47,990000,0,1206,"24047990000","1400000US24047990000",1,"Under6",0,0,0,0,0
"6028",140,24,47,990000,0,1206,"24047990000","1400000US24047990000",2,"X6to17",0,0,0,0,0
"6029",140,24,47,990000,0,1206,"24047990000","1400000US24047990000",3,"Und6and6to17",0,0,0,0,0
"6030",140,24,47,990000,0,1206,"24047990000","1400000US24047990000",4,"NoChild",0,0,0,0,1
"6031",140,24,510,10100,804,1207,"24510010100","1400000US24510010100",0,"Total",1530,0,0,0,0
"6032",140,24,510,10100,804,1207,"24510010100","1400000US24510010100",1,"Under6",72,0.0470588235294118,0.0470588235294118,0,0.0470588549019608
"6033",140,24,510,10100,804,1207,"24510010100","1400000US24510010100",2,"X6to17",48,0.0313725490196078,0.0784313725490196,0.0470588549019608,0.0784313790849673
"6034",140,24,510,10100,804,1207,"24510010100","1400000US24510010100",3,"Und6and6to17",10,0.0065359477124183,0.0849673202614378,0.0784313790849673,0.0849682352941176
"6035",140,24,510,10100,804,1207,"24510010100","1400000US24510010100",4,"NoChild",1400,0.915032679738562,1,0.0849682352941176,1
"6036",140,24,510,10200,804,1208,"24510010200","1400000US24510010200",0,"Total",1369,0,0,0,0
"6037",140,24,510,10200,804,1208,"24510010200","1400000US24510010200",1,"Under6",120,0.0876552227903579,0.087655222790358,0,0.0876552848794741
"6038",140,24,510,10200,804,1208,"24510010200","1400000US24510010200",2,"X6to17",85,0.0620891161431702,0.149744338933528,0.0876552848794741,0.149744366691015
"6039",140,24,510,10200,804,1208,"24510010200","1400000US24510010200",3,"Und6and6to17",38,0.0277574872169467,0.177501826150475,0.149744366691015,0.177502648648649
"6040",140,24,510,10200,804,1208,"24510010200","1400000US24510010200",4,"NoChild",1126,0.822498173849525,1,0.177502648648649,1
"6041",140,24,510,10300,804,1209,"24510010300","1400000US24510010300",0,"Total",1117,0,0,0,0
"6042",140,24,510,10300,804,1209,"24510010300","1400000US24510010300",1,"Under6",70,0.062667860340197,0.0626678603401969,0,0.0626678880931065
"6043",140,24,510,10300,804,1209,"24510010300","1400000US24510010300",2,"X6to17",31,0.0277529095792301,0.090420769919427,0.0626678880931065,0.0904207887197852
"6044",140,24,510,10300,804,1209,"24510010300","1400000US24510010300",3,"Und6and6to17",21,0.0188003581020591,0.109221128021486,0.0904207887197852,0.109222018800358
"6045",140,24,510,10300,804,1209,"24510010300","1400000US24510010300",4,"NoChild",995,0.890778871978514,1,0.109222018800358,1
"6046",140,24,510,10400,804,1210,"24510010400","1400000US24510010400",0,"Total",1663,0,0,0,0
"6047",140,24,510,10400,804,1210,"24510010400","1400000US24510010400",1,"Under6",84,0.0505111244738425,0.0505111244738425,0,0.0505111425135299
"6048",140,24,510,10400,804,1210,"24510010400","1400000US24510010400",2,"X6to17",30,0.0180396873120866,0.068550811785929,0.0505111425135299,0.068550819001804
"6049",140,24,510,10400,804,1210,"24510010400","1400000US24510010400",3,"Und6and6to17",12,0.00721587492483464,0.0757666867107636,0.068550819001804,0.0757676109440769
"6050",140,24,510,10400,804,1210,"24510010400","1400000US24510010400",4,"NoChild",1537,0.924233313289236,1,0.0757676109440769,1
"6051",140,24,510,10500,804,1211,"24510010500","1400000US24510010500",0,"Total",880,0,0,0,0
"6052",140,24,510,10500,804,1211,"24510010500","1400000US24510010500",1,"Under6",73,0.0829545454545455,0.0829545454545455,0,0.0829545897727273
"6053",140,24,510,10500,804,1211,"24510010500","1400000US24510010500",2,"X6to17",39,0.0443181818181818,0.127272727272727,0.0829545897727273,0.127272740909091
"6054",140,24,510,10500,804,1211,"24510010500","1400000US24510010500",3,"Und6and6to17",12,0.0136363636363636,0.140909090909091,0.127272740909091,0.14090995
"6055",140,24,510,10500,804,1211,"24510010500","1400000US24510010500",4,"NoChild",756,0.859090909090909,1,0.14090995,1
"6056",140,24,510,20100,804,1212,"24510020100","1400000US24510020100",0,"Total",916,0,0,0,0
"6057",140,24,510,20100,804,1212,"24510020100","1400000US24510020100",1,"Under6",63,0.0687772925764192,0.0687772925764192,0,0.0687773384279476
"6058",140,24,510,20100,804,1212,"24510020100","1400000US24510020100",2,"X6to17",42,0.0458515283842795,0.114628820960699,0.0687773384279476,0.114628850436681
"6059",140,24,510,20100,804,1212,"24510020100","1400000US24510020100",3,"Und6and6to17",27,0.0294759825327511,0.14410480349345,0.114628850436681,0.144105659388646
"6060",140,24,510,20100,804,1212,"24510020100","1400000US24510020100",4,"NoChild",784,0.85589519650655,1,0.144105659388646,1
"6061",140,24,510,20200,804,1213,"24510020200","1400000US24510020200",0,"Total",859,0,0,0,0
"6062",140,24,510,20200,804,1213,"24510020200","1400000US24510020200",1,"Under6",68,0.0791618160651921,0.0791618160651921,0,0.0791618859138534
"6063",140,24,510,20200,804,1213,"24510020200","1400000US24510020200",2,"X6to17",60,0.069848661233993,0.149010477299185,0.0791618859138534,0.149010525029104
"6064",140,24,510,20200,804,1213,"24510020200","1400000US24510020200",3,"Und6and6to17",41,0.0477299185098952,0.19674039580908,0.149010525029104,0.196741199068685
"6065",140,24,510,20200,804,1213,"24510020200","1400000US24510020200",4,"NoChild",690,0.80325960419092,1,0.196741199068685,1
"6066",140,24,510,20300,804,1214,"24510020300","1400000US24510020300",0,"Total",2062,0,0,0,0
"6067",140,24,510,20300,804,1214,"24510020300","1400000US24510020300",1,"Under6",63,0.030552861299709,0.030552861299709,0,0.0305528777885548
"6068",140,24,510,20300,804,1214,"24510020300","1400000US24510020300",2,"X6to17",34,0.0164888457807953,0.0470417070805043,0.0305528777885548,0.047041714354995
"6069",140,24,510,20300,804,1214,"24510020300","1400000US24510020300",3,"Und6and6to17",15,0.007274490785645,0.0543161978661493,0.047041714354995,0.0543171435499514
"6070",140,24,510,20300,804,1214,"24510020300","1400000US24510020300",4,"NoChild",1950,0.945683802133851,1,0.0543171435499514,1
"6071",140,24,510,30100,804,1215,"24510030100","1400000US24510030100",0,"Total",1170,0,0,0,0
"6072",140,24,510,30100,804,1215,"24510030100","1400000US24510030100",1,"Under6",118,0.100854700854701,0.100854700854701,0,0.100854871794872
"6073",140,24,510,30100,804,1215,"24510030100","1400000US24510030100",2,"X6to17",200,0.170940170940171,0.271794871794872,0.100854871794872,0.271794998290598
"6074",140,24,510,30100,804,1215,"24510030100","1400000US24510030100",3,"Und6and6to17",148,0.126495726495726,0.398290598290598,0.271794998290598,0.3982912
"6075",140,24,510,30100,804,1215,"24510030100","1400000US24510030100",4,"NoChild",704,0.601709401709402,1,0.3982912,1
